 비밀은 없어 / 没有秘密 / Frankly Speaking,2024,12,"Song Ki Baek is single and 33 years old. He works as an announcer at a broadcasting station. People consider him an ideal announcer. He is polite and well-mannered. One day, Song Ki Baek suffers from a disease which causes him to speak without thinking first. He now faces the biggest crisis of his life.Meanwhile, On Woo Joo is an enthusiastic TV variety show writer. She becomes interested in Song Ki Baek’s harsh language, and she gets him to appear on her variety show.","[""Go Kyung Pyo as Song Ki Baek"", ""Kang Han Na as On Woo Joo"", ""Joo Jong Hyuk as Kim Jung Heon""]",""" Comedy, Romance""",,
 비밀의 숲 / Secret Forest,2017,16,"Though he is rational, a childhood brain surgery leaves prosecutor Hwang Shi Mok (Cho Seung Woo) to lack emotion. Cold and lonely, he’s one of the only prosecutors not involved in corruption. When he meets Police Lieutenant Han Yeo Jin (Bae Doo Na) at a murder crime scene, they join forces to eradicate corruption at the prosecutor’s office and solve a serial murder case.",[],""" Thriller, Mystery, Legal""",,
 비밀의 숲 2 / Secret Forest 2,2020,16,This is the second season of the 2017 hit “Secret Forest” about a prosecutor who has lost his emotions delves into the secret of the District Attorney’s Office to track down the real criminal.,"[""Cho Seung Woo as Hwang Shi Mok"", ""Bae Doo Na as Han Yeo Jin"", ""Jun Hye Jin as Choi Bit"", ""Choi Moo Sung as Woo Tae Ha"", ""Lee Joon Hyuk as Seo Dong Jae"", ""Yoon Se Ah as Lee Yun Jae""]",""" Thriller, Mystery, Legal""",,
 비의도적 연애담 / Unintentional Love Story,2023,10,"When Ji Won Young’s direct superior at work is fired due to a corruption scandal, Won Young – in spite of being innocent of any wrongdoing – finds himself unceremoniously discharged from the company as well. Desperate to get his job back, Won Young tries to curry favor by tracking down the chairman’s favorite artist. He finds the missing man running a pottery shop in a remote town, but it’s clear that Yoon Tae Joon has no desire to be found. Won Young decides to hang around town and secretly report whatever he can learn about Tae Joon’s self-imposed exile; but when feelings begin to develop between the two, Won Young starts to question his sexuality, his motivations, and whether he even wants to go back to his old life in Seoul. But what will happen when Tae Joon learns Won Young has been spying on him this entire time?","[""Cha Seo Won as Yoon Tae Joon"", ""Gongchan as Ji Won Young""]",""" BL, Comedy, Romance""",,
 비질란테 / Vigilante,2023,8,"When Kim Ji Yong was a child, his mother was beaten to death in the street. The culprit only received three and half years in prison. Kim Ji Yong—now an adult—sees that his mother’s killer hasn’t changed at all. Ji Yong takes matters into his own hands and beats him brutally.Subsequently, Kim Ji Yong begins living two entirely different lives. On weekdays, he’s a model student at the police university. During the weekends, he punishes criminals who’d recieved light sentences and continue to commit criminal acts. Now called Vigilante, Ji Yong receives help from admirer Cho Kang Ok. Meanwhile, Detective Cho Heon chases after the man called Vigilante.","[""Nam Joo Hyuk as Kim Ji Yong"", ""Yoo Ji Tae as Cho Heon"", ""Kim So Jin as Choi Mi Ryeo"", ""Lee Joon Hyuk as Cho Kang Ok""]",""" Action, Thriller, Crime""",,
 비하인드 컷 / Behind Cut,2021,8,"Ki Jin (Bum Jun) is a budding fashion design student who dreams big: He wants to become a world-famous clothing designer. But the journey to the top of South Korea’s fashion tree is not an easy one, and he is struggling to find the right path. One day, on the street, he bumps into Yeong Woo (Eom Se Ung), an ever-optimistic part-time delivery worker. Even though it seems everyone he knows has formulated a grand plan about how their future will unfurl, Yeong Woo doesn’t have a dream. While all others are in a rush to get somewhere in life, it seems that his own life is stuck in first gear.Although things have got off to a decidedly shaky start for Ki Jin and Yeong Woo, they start to develop a fondness for one another, and start to wonder if their seemingly opposing blend of determinedness and acceptance could be a case of “opposites attract.” But when a leading model named Lee Bin (Choo Suk Young) arrives on the scene, things get complicated. He starts to develop a crush on Ki Jin. Could this development spell the end for the fledgling romance between Ki Jin and Yeong Woo?","[""Bum Jun as Ki Jin"", ""Eom Se Ung as Yeong Woo""]",""" BL, Romance""",,
 빅 / Big,2012,16,"Life gets a little complicated when the spirit of an 18-year-old high school boy gets transplanted into the 30-year-old body of his teacher’s fiancé. After a car accident, 18-year-old Kang Gyung Joon (Shin Won Ho) finds that his spirit has taken over the body of Seo Yoon Jae (Gong Yoo), a successful doctor who is engaged to Gil Da Ran (Lee Min Jung), his teacher. But the complication multiplies when the new Yoon Jae falls in love with another woman, Jang Ma Ri (Bae Suzy), who is determined to retrieve the man she loves from the old man’s body. Will young-soul Yoon Jae be able to return to his younger life or is he doomed to continue the course of the older doctor’s life?","[""Gong Yoo as Seo Yoon Jae"", ""Lee Min Jung as Gil Da Ran"", ""Bae Suzy as Jang Ma Ri"", ""Jang Hee Jin as Lee Se Young"", ""Shin Won Ho as Kang Kyung Joon"", ""Jang Hyun Sung as Kang Hyuk Soo""]",""" Fantasy, Romance, Comedy""",,
 빅 포레스트 / Big Forest,2018,10,"A ruined celebrity and a loan shark end up living the off-road life. In this comedy, they live and survive together in Daerim-dong.","[""Shin Dong Yup as Shin Dong Yub"", ""Jung Sang Hoon as Jung Sang Hoon"", ""Choi Hee Seo as Im Cheong Ah""]",""" Comedy""",,
 빅마우스 / Big Mouth,2022,16,"Story of a lawyer with a 10% win rate who accidentally takes on a murder case, where he discovers the conspiracy within privileged class. Overnight, he becomes the rare genius con artist “Big Mouth/Big Mouse”. He aims to uncover the real face of the priviliged class to protect his family and to survive.","[""Lee Jong Suk as Park Chang Ho"", ""Im Yoon Ah as Go Mi Ho""]",""" Legal, Crime""",,
 빅이슈 / Big Issue,2019,32,"Due to a controversial photo, Han Suk Joo (Joo Jin Mo) loses everything, including his prestigious job as a photographer for a top newspaper and his family. Meanwhile, Ji Soo Hyun (Han Ye Seul), the notorious chief editor of a paparazzi group, tries to recruit Han Suk Joo to become a paparazzi photographer at her company.","[""Han Ye Seul as Ji Soo Hyun"", ""Joo Jin Mo as Han Suk Joo"", ""Shin So Yool as Hye Jung""]",""" Fantasy, Suspense, Romance""",,
 빈센조 / Vincenzo,2021,20,"At age of 8, Park Joo Hyung (Song Joong Ki) went to Italy after he was adopted. He is now an adult and has the name of Vincenzo Cassano. He is lawyer, who works for the Mafia as a consigliere. Because of a war between mafia groups, he flies to South Korea. In Korea, he gets involved with lawyer Hong Cha Young (Jeon Yeo Bin). She is the type of attorney who will do anything to win a case. Vincenzo Cassano falls in love with her. He also achieves social justice by his own way.","[""Song Joong Ki as Vincenzo Casano""]",""" Comedy, Legal, Revenge""",,
 빌런의 나라 / Villains Everywhere,2025,12,"They say those who laugh last, laugh best. In a world full of crises with villains everywhere, there’s a family full of energy who decide to become a next-level villain to survive! Oh Na Ra, who was quite an outgoing girl back in school, can’t hide her competitive spirit and takes control of her family with a dictatorial attitude. She seemed to be sacrificing for her stubborn husband on the outside, but her true nature couldn’t be concealed. Moreover, living next door to her rival, her younger sister Yu Jin, her authoritarian control grows stronger. Anyway, her love for her family remains unchanged, but an intruder appears. How dare they step into her space? As a villain like no other, how will she react?","[""Oh Na Ra as O Na Ra"", ""So Yoo Jin as O Yu Jin"", ""Park Young Gyu as O Yeong Gyu"", ""Seo Hyun Chul as Seo Hyeon Cheol"", ""Song Jin Woo as Song Jin U""]",""" Comedy, Family""",,
 빙의 / Possessed,2019,16,"Hong Seo Jung (Go Joon Hee) lives a lonely life, sheltered and away from others because she is a psychic medium. But her quiet life comes to an end when Kang Pil Sun (Song Sae Byuk), a police detective in the middle of a case, discovers her hidden ability. They decide to join forces to solve all kind of cases, using his investigation skills and her special abilities.","[""Song Sae Byuk as Kang Pil Sung"", ""– Jung Ji Hoon as Kang Pil Sung (young)"", ""Go Joon Hee as Hong Seo Jung"", ""Yun Jung Hoon as Oh Soo Hyuk"", ""Jo Han Sun as Seon Yang Woo""]",""" Horror, Comedy""",,
 빠담빠담… 그와 그녀의 심장박동소리 / Padam Padam… The Sound of His and Her Heartbeats,2011,20,"Padam Padam is an addictive and intense supernatural drama centered on Kang Chil, a volatile man who has spent nearly half his life in prison after being convicted for murder when he was 19. He falls in love with a kind veterinarian, Ji Na and encounters a mysterious man named Gook Su who claims to be his guardian angel. The story weaves together all three characters’ past and present lives in a thrilling series of twists and turns will have you hooked. Padam Padam is the sound of a beating heart, and this riveting melodrama will surely set yours racing.","[""Jung Woo Sung as Yang Kang Chil"", ""– Lee Eun Hyung as Yang Kang Chil (young)"", ""Han Ji Min as Jung Ji Na"", ""– Kim So Hyun as Jung Ji Na (teen)"", ""Kim Bum as Lee Gook Soo"", ""Choi Tae Joon as Im Jung (Kang Chil’s son)"", ""Kim Ji Yoo as Min Hyo Sook (Kang Chil’s ex-girlfriend)""]",""" Romance, Fantasy""",,
 빨간 풍선 / Red Balloon,2022,20,"Eun Kang looks ordinary and plain on the outside, but her true desire remains hidden within her heart. Ever since her freshman year of high school when she first met Ba Da, she’s been Ba Da’s best friend, despite the surging feelings of relative deprivation she gets with Ba Da around. Seeing her so-called best friend take away her secret crush is already hard enough, but things quickly turn for the worse when she gets dumped by the boyfriend she’s been devoted to for four years. With nothing left in her life, Eun Kang hatches a little scheme of her own involving Ba Da’s in-laws, whom she’s been on good terms with for longer than Ba Da has, only for it to backfire on her. Ba Da, on the other hand, trusts the false version of Eun Kang enough to share all her secrets, but her faith later comes back to haunt her. Eun Kang’s long-concealed desire finally begins to crystallize.","[""Seo Ji Hye as Jo Eun Kang"", ""Lee Sung Jae as Ji Nam Chul"", ""Lee Sang Woo as Ko Cha Won"", ""Hong Soo Hyun as Han Ba Da""]",""" Romance""",,
 뿌리깊은 나무 / Deep Rooted Tree,2011,24,"A series of murder occurred during the reign of King Sejong. As Kang Chae Yoon who is investigating these cases gets closer to the root of the truth, he finds himself embroiled in a massive conspiracy behind the serial killings which involves a group of genius who are willing to risked their lives towards their cause/goals and secret powers who will interfere with the course of his investigations.",[],""" Historical, Political, Mystery""",,
 사계의 봄 / Spring of Youth,2025,10,"Sa Gye (Ha Yoo Joon) was on top of the world as the vocalist and guitarist of leading K-pop band The Crown… until he’s unexpectedly forced to leave the group. Seeking a fresh start, he decides to enroll in university, where he hopes to experience the normal life of a college student for the first time. There he meets Kim Bom (Park Ji Hu), a passionate and talented music student who gave up studying abroad after her mother’s passing, and Seo Tae Yang (Lee Seung Hyub), a medical student with a deep love for music. Together with other students, they form a band called Two Sa Gye, and before long Sa Gye finds himself rediscovering his passion for music. As Sa Gye and Bom grow closer, they begin to develop feelings for each other, supporting each other as they work through their difficult pasts. Will Sa Gye find the new beginning he hoped for?","[""Ha Yu Jun as Sa Gye"", ""Park Ji Hu as Kim Bom"", ""Lee Seung Hyub as Seo Tae Yang""]",""" Music, Comedy, Romance, Youth""",,
 사내 맞선 / Business Proposal,2022,12,"Ha Ri goes on a blind date pretending to be her best friend for a hefty cash payment – but she’s horrified to realize “her” date is Tae Mu, the CEO of the company she works at. To make matters worse, he’s dead set on marrying her, unaware that she’s an employee of his. And the one thing he hates most? Liars.","[""Ahn Hyo Seop as Kang Tae Moo"", ""Kim Se Jung as Shin Ha Ri"", ""Kim Min Gyu as Cha Sung Hoon"", ""Sul In Ah as Jin Young Seo""]",""" Romance, Comedy""",,
 사냥개들 / Bloodhounds,2023,8,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.,"[""Woo Do Hwan as Kim Geon Woo"", ""Lee Sang Yi as Hong Woo Jin"", ""Heo Joon Ho as President Choi"", ""Park Sung Woong as Kim Myung Gil""]",""" Action, Crime, Thriller""",,
 사랑 후에 오는 것들 / 爱过之后来临的 / What Comes After Love,2024,6,"Five years after her time studying abroad in Japan, Choi Hong (Lee Se Young) works at her father’s publishing company in Korea. Unexpectedly, she ends up running into her ex, Jungo Aoki (Kentaro Sakaguchi), who’s now a successful author visiting Korea to promote his new book… that happens to be about their previous relationship and all the things Jungo wished he told Hong. Taken aback, Hong remains cold and distant with Jungo, not wanting to let their reunion stir up painful memories. Jungo, however, sees their encounter as an opportunity to try again and vows to do things differently this time around. Can these two heal the wounds of their past and write a new happy ending for themselves, or has the book closed for good on their relationship?","[""Lee Se Young as Choi Hong"", ""Sakaguchi Kentaro as Aoki Jungo"", ""Hong Jong Hyun as Kim Min Jun"", ""Nakamura Anne as Kobayashi Kanna""]",""" Romance, Melodrama""",,
 사랑비 / Love Rain,2012,20,"“Love Rain” depicts a 1970’s pure love and a love from the present day at the same time. It shows how the offsprings of a previous ill-fated couple, who met in the 1970s, managed to meet and fall in love.Seo In Ha (Jang Geun Suk) and Kim Yoon Hee (Yoona), a art student and a shy beauty, met and fell in love with each other during college in the 1970s but unfortunately their love was fated to never be.Now in the present 21st century, Seo In Ha’s son, Seo Joon (Jang Geun Suk) (a liberal photographer) meets and falls in with Kim Yoon Hee’s daughter, Kim Ha Na (Yoona), a cheerful and energetic girl who’s personality is different from her mother’s. Will their love for each other keep them together or will they have to face the same fate as their parents?",[],""" Romance, Fantasy""",,
 사랑은 고양이처럼 / 爱情像猫一样 / Love is Like a Cat,2024,12,"Ice-cold, arrogant, and handsome Uno takes on a new job that requires him to spend a lot of time with dogs, but the job brings up traumatic memories from his past. At the same time, Uno encounters an unexpected workplace romance.","[""Mew Suppasit Jongcheveevat as Piuno"", ""JM as Dae Byeol"", ""Geonu as Gi Min"", ""Kim Kyoung Seok as Jun Hyuk""]",""" BL, Romance, Comedy""",,
" 사랑은 뷰티풀 인생은 원더풀 / Love is Beautiful, Life is Wonderful",2019,100,"Joon Hwi seems like a regular office worker. But the truth is, he’s actually an undercover boss who is first in line to succeed the chairman. With his stylish and dashing good looks, many women show their interest in him. However, as a man who doesn’t believe in marriage, he rejects them all. He is also a strict individualist who absolutely detests being on the giving or receiving end of loss. On the other hand, Cheong Ah is a bit pathetic, barely scraping by with part-time jobs while attempting to pass the civil service exams for the eighth year in a row. A real-life youthful romance begins when Cheong Ah, a girl who is loyal to a fault, meets Joon Hwi, a self-centered ‘man of the times’ who doesn’t believe in marriage.","[""Sul In Ah as Kim Chung Ah (Sul Ah’s younger sister)"", ""Kim Jae Young as Goo Joon Hwi"", ""Jo Yoon Hee as Kim Sul Ah (Chung Ah’s older sister)"", ""Yoon Park as Moon Tae Rang (Pa Rang’s older brother)"", ""Oh Min Suk as Do Jin Woo (Sul Ah’s husband)"", ""Jo Woo Ri as Moon Hae Rang (Tae Rang’s younger sister)""]",""" Family, Romance, Comedy""",,
 사랑은 외나무다리에서 / 爱在独木桥 / Love Your Enemy,2024,12,"The lives of Seok Ji Won (Ju Ji Hoon) and Yoon Ji Won (Jung Yu Mi) have always been connected: their families, feuding for generations, both had children on the same day and named them both “Ji Won.” Growing up, they appeared to defy their family history by falling in love in high school, but the relationship ended badly when Seok Ji Won moved away from their hometown. Now, as adults in their 30s, they’ve unexpectedly reunited at their alma mater – Seok Ji Won is the high school’s new chairman, while Yoon Ji Won works as a P.E. teacher. Their reunion brings anger, resentment, and buried emotions back to the surface, and the two are forced to confront both each other and their unresolved past. Can they manage to find love again, or is their relationship best left in the dust?","[""Ju Ji Hoon as Seok Ji Won"", ""Jung Yu Mi as Yun Ji Won"", ""Kim Ye Won as Cha Ji Hye"", ""Lee Si Woo as Kong Mun Su""]",""" Comedy, Romance""",,
 사랑의 불시착 / Crash Landing on You,2019,16,"The series tells the secret romance between a South Korean heiress of a conglomerate and a high-ranking North Korean officer.Yoon Se Ri (Son Ye Jin) is an heiress to a conglomerate in South Korea. One day, while paragliding, an accident caused by strong winds leads Yoon Se Ri to make an emergency landing in North Korea. There, she meets Lee Jung Hyuk (Hyun Bin), who is a North Korean army officer. He tries to protect her and hide her. Soon, Lee Jung Hyuk falls in love with Yoon Se Ri.","[""Hyun Bin as Ri Jung Hyuk"", ""Son Ye Jin as Yoon Se Ri"", ""Seo Ji Hye as Seo Dan (Jung Hyuk’s fiancée)"", ""Kim Jung Hyun as Koo Seung Joon""]",""" Romance, Comedy""",,
 사랑의 안단테 / 爱的乐章 / Love Andante,2024,8,"In the near future, North and South Korea establish a “Peace Village” in order to try out during their discussion for reunification. Both nations have North and South Koreans live there for a year to help create a positive image of reunification. However, due to an error, Joo Hyung, a famous South Korean pianist, and Na Gyeong, the daughter of a high-ranking North Korean government official, are placed in the same house. For the sake of reunification, the two decide to agree to share the house for a year. Joo Hyung, who has lived with some arrogance, doesn’t like Na Gyeong, giving him the cold shoulder, but people say opposites attract. Joo Hyung starts having feelings for the sassy but thoughtful Na Gyeong. The two soon realize their feelings toward each other but can’t confess, knowing they will say goodbye in a year. Then Na Gyeong’s father makes a surprise visit, saying “Nothing must break Peace Village!” The neighbors unite to protect true peace and love.","[""Kwon Hyun Bin as Im Ju Hyeong"", ""Song Ji Woo as Ha Na Gyeong""]",""" Comedy, Romance""",,
 사랑의 온도 / Temperature of Love,2017,40,Hyun Soo (Seo Hyun Jin) is an aspiring drama series writer. She uses “Jane” as her username and begins chatting with username “Chakhan Seupeu” (‘Good Soup’) online. “Chakhan Seupeu” is actually Jung Sun (Yang Se Jong). He dreams of becoming a French food chef. They then meet in real life and their relationship grows.,[],""" Romance, Comedy""",,
 사랑의 이해 / The Interest of Love,2022,16,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,"[""Yoo Yeon Seok as Ha Sang Soo"", ""Moon Ga Young as An Soo Young"", ""Geum Sae Rok as Park Mi Kyung"", ""Jung Ga Ram as Jung Jong Hyun""]",""" Romance""",,
 사랑이라 말해요 / Call It Love,2023,16,"Shim Woo Joo’s life became miserable because of her father and his mistress. After her father’s death, Woo Joo is kicked out of her home by the woman her father dated. She decides to take revenge on that woman. She approaches Han Dong Jin, who is the son of her father’s ex-mistress. Woo Joo gets to know him and realizes that she has fallen in love with him. Dong Jin is a workaholic, who has suffered from loneliness for his entire life. His life changes after he meets Woo Joo.","[""Lee Sung Kyung as Shim Woo Joo"", ""Kim Young Kwang as Han Dong Jin"", ""Sung Joon as Yoon Joon"", ""Ahn Hee Yeon as Kang Min Young"", ""Kim Ye Won as Shim Hye Seong""]",""" Romance, Melodrama""",,
 사랑한다고 말해줘 / Tell Me That You Love Me,2023,16,Cha Jin Woo has a hearing impairment. He is not comfortable speaking due to his disability. Cha Jin Woo is used to expressing his feelings through drawings instead of speaking. He happens to meet Jung Mo Eun. She is an aspiring actress and expresses her feelings through words. Cha Jin Woo and Jung Mo Eun fall in love with each other.,"[""Jung Woo Sung as Cha Jin Woo"", ""Shin Hyun Been as Jung Mo Eun"", ""Kim Ji Hyun as Song Seo Kyung"", ""Lee Jae Kyoon as Yoon Jo Han""]",""" Romance, Melodrama""",,
 사마귀 : 살인자의 외출 / Queen Mantis,2025,8,"Twenty years ago, Jung I Sin (Go Hyun Jung) lived life as a serial killer after she murdered five men, nicknamed “Mantis” due to female mantises’ reputation for eating and killing their mates. She was eventually convicted and imprisoned, leaving behind her son Cha Su Yeol (Jang Dong Yoon), who later became a police officer. Su Yeol has long loathed his mother for her crimes, but when a murder that seems to mimic his mother’s tactics takes place, he’s forced to enlist I Sin’s help to try and catch the culprit.","[""Go Hyun Jung as Jung I Sin"", ""Jang Dong Yoon as Cha Su Yeol"", ""Cho Seong Ha as Choi Jung Ho"", ""Lee El as Kim Na Hui""]",""" Thriller, Mystery, Crime""",,
 사막의 왕 / The King of Desert,2022,6,"Ordinary people who have lost their purpose, meaning, and humanity continue to live on like a desolate desert. A spiritless new employee, a washed-out YouTube star, or an employee of a pyramid scheme swathed in debt are some of those ordinary people. However, these ordinary people get confronted with the chance to make a definitive choice to change their lives completely. What will their choice be?","[""Jin Goo as [President]"", ""Yang Dong Geun as Dong Hyun"", ""Jang Dong Yoon as Cheon Woong""]",""" Thriller""",,
 사생결단 로맨스 / Risky Romance,2018,16,"Can the logical brain mix with volatile emotions?Han Seung Joo is a star neurosurgeon who is renowned for his extraordinary memory. To him, the world is very clear-cut and logical. But his strong personality frequently places him at odds with his fellow neurosurgeon, Cha Jae Hwan, who is the son of the hospital director.When they both fall for Joo In Ah, an endocrinologist who is obsessed with hormones, they take competition to a whole new level.","[""Ji Hyun Woo as Han Seung Joo"", ""Lee Si Young as Joo In Ah"", ""Kim Jin Yup as Cha Jae Hwan"", ""Yoon Joo Hee as Joo Se Ra""]",""" Romance, Medical""",,
 사생활 / Private Lives,2020,16,"This drama is about a con artist who unintentionally gets involved in private matters on a national scale and competes against massive corporations.Lee Jung Hwan (Go Gyung Pyo) is a team leader for the major corporation. He looks like an ordinary company employee, but he is a mysterious figure. Meanwhile, Cha Joo Eun (Seohyun) is a swindler, who has the looks of a sweet & innocent woman. She supports herself with her crimes.","[""Go Gyung Pyo as Lee Jung Hwan"", ""Seohyun as Cha Joo Eun"", ""Kim Hyo Jin as Jung Bok Ki"", ""Kim Young Min as Kim Jae Wook""]",""" Crime, Romance""",,
 사운드트랙 #1 / Soundtrack #1,2022,4,"Han Sun-Woo is a rookie photographer. He doesn’t talk much, but he is a kind and warm-hearted man. He is friends with Lee Eun-Soo. They have been close friends for 20 years. Meanwhile, Lee Eun-Soo works as a lyricist to make living. She has ahonest and bright personality. Due to a reason, Han Sun-Woo and Lee Eun-Soo begin to live together at the same house for 2 weeks. Staying together, their relationship develops romantically.","[""Han So Hee as Seo Eun Soo"", ""Park Hyung Sik as Han Sun Woo""]",""" Romance, Music""",,
 사운드트랙 #2 / Soundtrack #2,2023,6,"Ji Soo Ho and Do Hyun Seo, who once dated for six years, meet again as a young rich CEO and a piano instructor who gave up on her dreams. Despite the awkward reunion, the two start piano lessons for their respective purposes. Meanwhile, talented musician, Kei, accepts Soo Ho’s offer to work on a collaborative project and invites Hyun Seo as a fellow collaborator. Annoyed with this new partnership, Soo Ho proposes that they stay and work at his house, which causes subtle tension between the three. Soo Ho becomes confused after learning why Hyun Seo left him. Hyun Seo worries about Soo Ho’s health, while Kei doesn’t hide his feelings for Hyun Seo. Soo Ho and Hyun Seo embark on a bumpy romantic journey full of twists and turns. Will history repeat itself?","[""Geum Sae Rok as Do Hyun Seo"", ""Steve Noh as Ji Soo Ho""]",""" Romance, Music""",,
 사의 찬미 / Hymn of Death,2018,3,"The short drama is a remake of the award-winning 1991 film “Death Song” which based on the true story of Kim Woo Jin and Yoon Shim Duk.It’s tells the tragic love story of Kim Woo Jin (Lee Jong Suk), a married stage drama writer, and Yoon Shim Duk (Shin Hye Sun), Korea’s first professional soprano, who meet while studying at Tokyo University in the 1920s. Yun Shim Duk’s recording of “Death Song” became the first Korean pop song in 1926.","[""Lee Jong Suk as Kim Woo Jin"", ""Shin Hye Sun as Yoon Shim Duk""]",""" Romance, Historical, Music""",,
 사이코메트리 그녀석 / He Is Psychometric,2019,16,"Lee Ahn (Park Jin Young) has the ability to read one’s secrets when he touches someone and he decides to use it to take bad people down. While he doesn’t know how to control his power yet, he meets Yoon Jae In (Shin Ye Eun), a woman who tries her best to hide her secrets. They will team up to solve cases.","[""Park Jin Young as Lee Ahn"", ""Shin Ye Eun as Yoon Jae In"", ""Kim Da Som as Eun Ji Soo"", ""Kim Kwon as Kang Sung Mo"", ""– Jo Byung Kyu as Kang Sung Mo (young)""]",""" Fantasy, Mystery, Romance, Comedy""",,
 사이코지만 괜찮아 / It’s Okay to Not Be Okay,2020,16,"It’s a “healing romance that resembles a storybook fantasy.” It tells the story of a community health worker at a psychiatric ward who doesn’t have time for love and a storybook writer who has never known love due to a birth defect. After meeting one another, the two slowly begin to heal each other’s emotional wounds.","[""Kim Soo Hyun as Moon Kang Tae"", ""Seo Ye Ji as Ko Moon Young"", ""Oh Jung Se as Moon Sang Tae""]",""" Romance, Fantasy""",,
" 사임당, 빛의 일기 / Saimdang, Light’s Diary",2017,28,"A reinterpretation of Saimdang from the Joseon times. She was a genius artist and passionate lover. Lee Young Ae takes on two roles; Seo Ji Yoon, a college professor who specializes in Korea Art History and Shin Saimdang.Meanwhile, Lee Gyum (Song Seung Hun) is a man who had a fateful first encounter with Saimdang in his youth and has carried her in his heart for whole life.",[],""" Historical, Romance, Fantasy""",,
 사장님을 잠금해제 / Unlock My Boss,2022,12,"As founder and CEO of one of the country’s largest IT companies, Kim Sun Joo (Park Sung Woong) is a name everyone knows. A true genius in his field, Sun Joo has everything in life going for him. But living at the top comes with its own set of challenges, and some would stop at nothing to bring him down. In this case, literally.Hunted down by an unknown killer, Sun Joo becomes the unfortunate victim of a senseless murder. But instead of leaving this life, Sun Joo’s spirit somehow takes up residence in his smartphone. Now trapped within his phone, Sun Joo might have spent an eternity there, had Park In Sung (Chae Jong Hyeop) not stumbled upon it. A down-and-out university graduate unable to find a job, In Sung is shocked to find a phone inhabited by the spirit of Sun Joo. Taking advantage of the situation Sun Joo does his best to convince In Sung to help him; a task which becomes much easier once he mentions the hefty reward he’s willing to give In Sung in exchange for his services.Taking on the role of temporary CEO, In Sung steps into Sun Joo’s shoes at the company, much to the chagrin of his secretary, Jung Se Yeon (Seo Eun Soo). Working together in secret, will the two be able to find those responsible for Sun Joo’s death?","[""Chae Jong Hyeop as Park In Seong"", ""Park Sung Woong as Kim Seon Ju"", ""Seo Eun Soo as Jeong Se Yeon""]",""" Thriller, Mystery, Comedy, Fantasy""",,
 사장님의 식단표 / 老板的菜单 / Spice Up Our Love,2024,2,"The R-rated web novel author, Nam Ja-yeon, from the series, No Gain No Love, finds herself magically swapped with the female protagonist of her own novel! An unpredictable romance fantasy unfolds between the forever-alone author and the male lead of her romance novel, Kang Ha-jun.","[""Lee Sang Yi as Kang Ha Jun"", ""Han Ji Hyun as Nam Ja Yeon / Yeon Bo Ra"", ""Supporting Cast""]",""" Comedy, Romance, Fantasy""",,
 사장돌 마트 / CEO-dol Mart,2023,10,"The Thunder Boys are K-pop heartthrobs whose talent agency has left them in hot water: The company is in financial trouble and has been struggling to pay its staff. The five-member group comprises leader Choi Ho Rang (Lee Sin Young), dance supremo Shin Tae Ho (Xiumin), rapper Jo Yi Joon (Hyungwon), lead singer Eun Young Min (Choi Won Myeong), and the super-popular Yoon Sang Woo (Lee Sae On). The boys are thrown a curveball when their agency’s financial troubles lead to them taking charge of a struggling supermarket – and tasked with turning its fortunes around. The boys have never known anything but K-pop, but all of a sudden need to learn how to stock-take, stack shelves, work tills, chop meat, and gut fish! Can they turn the supermarket into a local success story – and re-start their musical careers while they’re at it?","[""Lee Shin Young as Choi Ho Rang"", ""Xiumin as Shin Tae Ho"", ""Hyung Won as Jo Yi Joon"", ""Choi Jung Woon as Oh Ye Rim"", ""Choi Won Myung as Eun Young Min"", ""Lee Sae On as Yoon Sang Woo""]",""" Comedy""",,
 산후조리원 / Birthcare Center,2020,8,"Oh Hyun Jin has had a glittering career in her work life. She is the youngest member on the board of executives at the company she works at and is used to acing everything she does. But when she delivers her first child, she is in for a shock. Giving birth was far more difficult than she had expected, and she quickly discovers that although she is a dab hand at all things work-related, she hasn’t got the first clue about how to bring up a baby. After being discharged from hospital, she heads to a birth care center – an exclusive establishment where even A-list stars come to get postpartum care. She is dismayed to realize that she is the oldest mother in the center, and embarrassed to notice that everyone else seems to know what they are doing when it comes to looking after babiesFortunately, the other mothers at the center prove inspirational. Among their number is Cho Eun Jung, aka the Queen Bee – a seemingly perfect mother whom everyone wants to befriend in order to learn childcare secrets. And Choi Hye Sook is the charismatic center manager – a veritable font of knowledge about all things childcare-related.","[""Uhm Ji Won as Oh Hyun Jin"", ""Park Ha Sun as Jo Eun Jung"", ""Jang Hye Jin as Choi Hye Suk"", ""Yoon Park as Kim Do Yoon""]",""" Family, Melodrama""",,
 살롱 드 홈즈 / Salon De Holmes,2025,10,"It is about 4 housewives who are overwhelmed with housework, ignored by others, and who sometimes have to put aside their own dreams for the sake of their families, solving cases by listening to the stories of victims who have been overlooked and tracking down evidence in their daily lives.","[""Lee Si Young as Kong Mi Ri"", ""Jung Young Joo as Chu Gyeong Ja"", ""Kim Da Som as Park So Hui"", ""Nam Gi Ae as Jeon Ji Hyeon""]",""" Action, Mystery, Comedy""",,
